vehicle_id,timestamp,speed,heading,jerk_score,overspeed_flag,control_loss_flag
8374,2025-05-21 07:08:18.842822,70.11,311.36,0.28,0,0
6654,2025-05-21 07:08:23.842822,71.18,296.1,0.86,0,1
8604,2025-05-21 07:08:28.842822,66.44,160.54,0.63,0,0
7761,2025-05-21 07:08:33.842822,77.74,335.84,0.5,0,0
5998,2025-05-21 07:08:38.842822,67.2,224.76,0.39,0,0
1344,2025-05-21 07:08:43.842822,55.77,42.44,0.61,0,0
8255,2025-05-21 07:08:48.842822,31.43,43.96,0.52,0,0
1837,2025-05-21 07:08:53.842822,65.76,82.57,0.76,0,0
7294,2025-05-21 07:08:58.842822,73.43,295.73,0.45,0,0
8405,2025-05-21 07:09:03.842822,70.28,141.8,0.58,0,0
1463,2025-05-21 07:09:08.842822,89.09,265.17,0.82,1,1
6961,2025-05-21 07:09:13.842822,50.66,109.2,0.09,0,0
6322,2025-05-21 07:09:18.842822,89.07,226.41,0.5,1,0
3032,2025-05-21 07:09:23.842822,54.57,307.8,0.64,0,0
6937,2025-05-21 07:09:28.842822,88.49,335.37,0.6,1,0
2648,2025-05-21 07:09:33.842822,57.51,332.64,0.62,0,0
3797,2025-05-21 07:09:38.842822,36.25,342.09,0.35,0,0
9502,2025-05-21 07:09:43.842822,55.9,105.04,0.75,0,0
5505,2025-05-21 07:09:48.842822,46.01,339.36,0.01,0,0
2535,2025-05-21 07:09:53.842822,74.54,314.84,0.57,0,0
7717,2025-05-21 07:09:58.842822,81.66,260.11,0.62,1,0
6565,2025-05-21 07:10:03.842822,46.77,38.46,0.49,0,0
1220,2025-05-21 07:10:08.842822,32.9,130.84,0.46,0,0
6249,2025-05-21 07:10:13.842822,50.18,267.29,0.62,0,0
8389,2025-05-21 07:10:18.842822,61.87,320.64,0.59,0,0
7240,2025-05-21 07:10:23.842822,57.5,344.38,0.78,0,0
8619,2025-05-21 07:10:28.842822,61.38,79.17,0.13,0,0
3605,2025-05-21 07:10:33.842822,59.35,319.29,0.61,0,0
3917,2025-05-21 07:10:38.842822,49.01,255.93,0.57,0,0
4703,2025-05-21 07:10:43.842822,63.2,176.65,0.26,0,0
1487,2025-05-21 07:10:48.842822,66.73,212.19,0.59,0,0
4356,2025-05-21 07:10:53.842822,79.09,220.26,0.49,0,0
3496,2025-05-21 07:10:58.842822,64.88,12.3,0.71,0,0
9787,2025-05-21 07:11:03.842822,94.16,106.1,0.51,1,0
3661,2025-05-21 07:11:08.842822,74.65,181.85,0.71,0,0
4316,2025-05-21 07:11:13.842822,72.58,216.08,0.7,0,0
1513,2025-05-21 07:11:18.842822,57.48,97.91,0.4,0,0
6357,2025-05-21 07:11:23.842822,83.7,114.03,0.47,1,0
2081,2025-05-21 07:11:28.842822,50.14,76.14,0.86,0,1
5136,2025-05-21 07:11:33.842822,57.53,252.74,0.43,0,0
1291,2025-05-21 07:11:38.842822,95.66,275.48,0.76,1,0
3100,2025-05-21 07:11:43.842822,76.84,38.47,0.32,0,0
2969,2025-05-21 07:11:48.842822,71.4,284.23,0.78,0,0
8913,2025-05-21 07:11:53.842822,68.1,230.6,0.14,0,0
7280,2025-05-21 07:11:58.842822,70.94,315.27,0.36,0,0
4053,2025-05-21 07:12:03.842822,78.44,345.8,0.77,0,0
5928,2025-05-21 07:12:08.842822,87.96,186.36,0.59,1,0
2045,2025-05-21 07:12:13.842822,83.44,155.92,0.44,1,0
7248,2025-05-21 07:12:18.842822,61.98,56.06,0.43,0,0
2390,2025-05-21 07:12:23.842822,77.74,290.33,0.8,0,0
2916,2025-05-21 07:12:28.842822,67.55,33.01,0.28,0,0
7330,2025-05-21 07:12:33.842822,37.99,274.0,0.54,0,0
1384,2025-05-21 07:12:38.842822,71.17,13.61,0.47,0,0
3356,2025-05-21 07:12:43.842822,65.88,315.08,0.38,0,0
3178,2025-05-21 07:12:48.842822,76.82,61.69,0.37,0,0
8321,2025-05-21 07:12:53.842822,35.2,65.32,0.42,0,0
5877,2025-05-21 07:12:58.842822,47.33,144.59,0.66,0,0
8278,2025-05-21 07:13:03.842822,66.1,107.59,0.57,0,0
2918,2025-05-21 07:13:08.842822,79.77,150.46,0.1,0,0
9556,2025-05-21 07:13:13.842822,44.03,10.22,0.5,0,0
4564,2025-05-21 07:13:18.842822,61.77,318.71,0.29,0,0
4062,2025-05-21 07:13:23.842822,69.25,55.07,0.74,0,0
5198,2025-05-21 07:13:28.842822,84.71,13.26,0.79,1,0
6864,2025-05-21 07:13:33.842822,61.69,281.9,0.2,0,0
5827,2025-05-21 07:13:38.842822,64.76,188.08,0.24,0,0
8776,2025-05-21 07:13:43.842822,81.49,138.26,0.73,1,0
5338,2025-05-21 07:13:48.842822,67.98,61.19,0.42,0,0
1430,2025-05-21 07:13:53.842822,47.92,157.64,0.5,0,0
4700,2025-05-21 07:13:58.842822,64.05,201.05,0.44,0,0
2270,2025-05-21 07:14:03.842822,60.47,349.5,0.37,0,0
2362,2025-05-21 07:14:08.842822,62.93,264.51,0.76,0,0
4155,2025-05-21 07:14:13.842822,64.41,85.56,0.21,0,0
9847,2025-05-21 07:14:18.842822,81.83,36.44,0.52,1,0
6539,2025-05-21 07:14:23.842822,72.62,233.13,0.75,0,0
9402,2025-05-21 07:14:28.842822,51.09,291.11,0.35,0,0
8077,2025-05-21 07:14:33.842822,77.41,165.72,0.25,0,0
8609,2025-05-21 07:14:38.842822,77.78,281.1,0.49,0,0
5789,2025-05-21 07:14:43.842822,54.66,19.89,0.4,0,0
6993,2025-05-21 07:14:48.842822,70.28,333.89,0.08,0,0
8928,2025-05-21 07:14:53.842822,65.35,251.59,0.62,0,0
5695,2025-05-21 07:14:58.842822,54.53,223.95,0.61,0,0
6050,2025-05-21 07:15:03.842822,48.33,128.64,0.61,0,0
2410,2025-05-21 07:15:08.842822,39.08,267.43,0.45,0,0
3443,2025-05-21 07:15:13.842822,56.37,112.73,0.31,0,0
7487,2025-05-21 07:15:18.842822,57.21,316.37,0.59,0,0
6586,2025-05-21 07:15:23.842822,72.09,238.94,0.45,0,0
7561,2025-05-21 07:15:28.842822,67.54,63.24,0.39,0,0
5634,2025-05-21 07:15:33.842822,88.36,198.59,0.71,1,0
7574,2025-05-21 07:15:38.842822,55.06,325.5,0.67,0,0
2515,2025-05-21 07:15:43.842822,62.43,161.29,0.58,0,0
6923,2025-05-21 07:15:48.842822,79.09,209.61,0.42,0,0
4706,2025-05-21 07:15:53.842822,84.89,135.56,0.64,1,0
3991,2025-05-21 07:15:58.842822,70.32,72.53,0.85,0,1
9820,2025-05-21 07:16:03.842822,67.96,134.54,0.84,0,1
9125,2025-05-21 07:16:08.842822,49.71,130.72,0.95,0,1
2471,2025-05-21 07:16:13.842822,67.72,276.77,0.73,0,0
1355,2025-05-21 07:16:18.842822,39.42,292.28,0.44,0,0
4393,2025-05-21 07:16:23.842822,67.53,230.26,0.98,0,1
8128,2025-05-21 07:16:28.842822,69.09,339.76,0.41,0,0
4304,2025-05-21 07:16:33.842822,88.63,306.38,0.32,1,0
1204,2025-05-21 07:16:38.842822,57.14,217.72,0.21,0,0
4187,2025-05-21 07:16:43.842822,49.31,194.18,0.5,0,0
6392,2025-05-21 07:16:48.842822,78.33,240.71,0.22,0,0
2868,2025-05-21 07:16:53.842822,70.29,137.17,0.25,0,0
9479,2025-05-21 07:16:58.842822,60.04,111.46,0.49,0,0
4063,2025-05-21 07:17:03.842822,76.59,272.12,0.29,0,0
2846,2025-05-21 07:17:08.842822,52.77,90.61,0.18,0,0
3548,2025-05-21 07:17:13.842822,74.19,351.78,0.5,0,0
8736,2025-05-21 07:17:18.842822,72.17,178.37,0.3,0,0
8683,2025-05-21 07:17:23.842822,50.73,256.19,0.39,0,0
2466,2025-05-21 07:17:28.842822,73.52,97.3,0.04,0,0
5075,2025-05-21 07:17:33.842822,92.59,324.16,0.32,1,0
4133,2025-05-21 07:17:38.842822,75.89,143.68,0.31,0,0
6766,2025-05-21 07:17:43.842822,66.21,220.93,0.39,0,0
4384,2025-05-21 07:17:48.842822,64.96,36.09,0.09,0,0
2741,2025-05-21 07:17:53.842822,55.14,241.47,0.21,0,0
5503,2025-05-21 07:17:58.842822,47.29,310.26,0.37,0,0
2656,2025-05-21 07:18:03.842822,58.14,347.12,0.3,0,0
8659,2025-05-21 07:18:08.842822,48.76,120.72,0.56,0,0
3553,2025-05-21 07:18:13.842822,59.04,275.32,0.29,0,0
3601,2025-05-21 07:18:18.842822,68.21,201.52,0.75,0,0
9114,2025-05-21 07:18:23.842822,76.92,104.11,0.48,0,0
4962,2025-05-21 07:18:28.842822,76.22,274.26,0.56,0,0
3511,2025-05-21 07:18:33.842822,90.58,218.33,0.48,1,0
5272,2025-05-21 07:18:38.842822,94.83,106.65,0.46,1,0
5593,2025-05-21 07:18:43.842822,71.48,286.99,0.7,0,0
4964,2025-05-21 07:18:48.842822,61.69,304.73,0.54,0,0
5463,2025-05-21 07:18:53.842822,76.25,57.49,0.54,0,0
9806,2025-05-21 07:18:58.842822,72.9,73.63,0.78,0,0
2018,2025-05-21 07:19:03.842822,61.72,89.82,0.12,0,0
2801,2025-05-21 07:19:08.842822,50.53,197.91,0.48,0,0
5782,2025-05-21 07:19:13.842822,60.28,356.63,0.45,0,0
9237,2025-05-21 07:19:18.842822,89.83,97.8,0.63,1,0
9400,2025-05-21 07:19:23.842822,52.6,85.31,0.75,0,0
9843,2025-05-21 07:19:28.842822,68.9,227.71,0.55,0,0
9253,2025-05-21 07:19:33.842822,61.44,214.8,0.51,0,0
1194,2025-05-21 07:19:38.842822,89.95,232.2,0.4,1,0
9346,2025-05-21 07:19:43.842822,50.46,195.47,0.65,0,0
1455,2025-05-21 07:19:48.842822,39.56,200.93,0.21,0,0
9488,2025-05-21 07:19:53.842822,89.02,117.02,0.61,1,0
3027,2025-05-21 07:19:58.842822,65.54,96.83,0.43,0,0
1729,2025-05-21 07:20:03.842822,73.58,127.39,0.22,0,0
8846,2025-05-21 07:20:08.842822,87.56,117.69,0.74,1,0
4392,2025-05-21 07:20:13.842822,79.16,91.31,0.56,0,0
4864,2025-05-21 07:20:18.842822,80.29,344.12,0.61,1,0
9217,2025-05-21 07:20:23.842822,66.31,318.08,-0.03,0,0
5123,2025-05-21 07:20:28.842822,47.61,158.74,0.46,0,0
8689,2025-05-21 07:20:33.842822,68.72,231.25,0.54,0,0
3888,2025-05-21 07:20:38.842822,46.98,354.9,0.71,0,0
7698,2025-05-21 07:20:43.842822,66.41,246.97,0.82,0,1
7510,2025-05-21 07:20:48.842822,66.36,7.05,0.33,0,0
9140,2025-05-21 07:20:53.842822,47.52,170.84,0.5,0,0
9538,2025-05-21 07:20:58.842822,54.27,203.31,0.47,0,0
6429,2025-05-21 07:21:03.842822,77.41,330.99,0.55,0,0
6257,2025-05-21 07:21:08.842822,60.51,202.8,0.68,0,0
2240,2025-05-21 07:21:13.842822,68.51,162.69,0.89,0,1
5799,2025-05-21 07:21:18.842822,73.28,96.08,0.65,0,0
5352,2025-05-21 07:21:23.842822,84.68,93.07,0.4,1,0
6268,2025-05-21 07:21:28.842822,69.83,310.01,0.53,0,0
3666,2025-05-21 07:21:33.842822,70.35,351.99,0.56,0,0
5456,2025-05-21 07:21:38.842822,42.52,194.76,0.86,0,1
1362,2025-05-21 07:21:43.842822,52.63,251.02,0.28,0,0
3910,2025-05-21 07:21:48.842822,44.48,197.82,0.23,0,0
9183,2025-05-21 07:21:53.842822,74.12,208.09,0.49,0,0
5268,2025-05-21 07:21:58.842822,61.1,36.06,0.43,0,0
4683,2025-05-21 07:22:03.842822,47.06,172.88,0.34,0,0
7818,2025-05-21 07:22:08.842822,68.15,157.89,0.67,0,0
6691,2025-05-21 07:22:13.842822,93.78,259.09,0.44,1,0
7562,2025-05-21 07:22:18.842822,95.26,205.13,0.56,1,0
1051,2025-05-21 07:22:23.842822,69.02,185.17,0.15,0,0
1763,2025-05-21 07:22:28.842822,71.55,16.62,0.75,0,0
7849,2025-05-21 07:22:33.842822,77.34,297.99,0.63,0,0
3667,2025-05-21 07:22:38.842822,67.79,281.58,0.53,0,0
3665,2025-05-21 07:22:43.842822,74.55,296.94,0.54,0,0
5084,2025-05-21 07:22:48.842822,84.47,229.25,0.28,1,0
5499,2025-05-21 07:22:53.842822,72.7,333.26,0.31,0,0
5797,2025-05-21 07:22:58.842822,77.82,58.3,0.58,0,0
2281,2025-05-21 07:23:03.842822,70.84,172.06,0.42,0,0
3153,2025-05-21 07:23:08.842822,77.56,258.36,0.3,0,0
4242,2025-05-21 07:23:13.842822,65.27,183.09,0.93,0,1
1190,2025-05-21 07:23:18.842822,65.14,2.98,0.48,0,0
3935,2025-05-21 07:23:23.842822,67.37,334.19,0.43,0,0
8777,2025-05-21 07:23:28.842822,74.38,351.71,0.25,0,0
9319,2025-05-21 07:23:33.842822,91.08,129.66,0.7,1,0
8240,2025-05-21 07:23:38.842822,49.87,75.19,0.91,0,1
1151,2025-05-21 07:23:43.842822,60.54,328.95,0.77,0,0
4272,2025-05-21 07:23:48.842822,77.28,275.32,0.27,0,0
1761,2025-05-21 07:23:53.842822,88.59,70.47,0.56,1,0
4668,2025-05-21 07:23:58.842822,53.24,153.05,0.61,0,0
2471,2025-05-21 07:24:03.842822,90.81,36.97,0.33,1,0
8851,2025-05-21 07:24:08.842822,72.94,132.66,0.25,0,0
9053,2025-05-21 07:24:13.842822,62.05,167.91,0.56,0,0
9982,2025-05-21 07:24:18.842822,49.41,187.41,0.49,0,0
4476,2025-05-21 07:24:23.842822,55.14,196.41,0.45,0,0
1176,2025-05-21 07:24:28.842822,68.51,120.26,0.69,0,0
4775,2025-05-21 07:24:33.842822,33.02,319.94,0.8,0,0
5989,2025-05-21 07:24:38.842822,50.88,219.83,0.7,0,0
8552,2025-05-21 07:24:43.842822,75.29,79.47,0.74,0,0
4996,2025-05-21 07:24:48.842822,83.58,111.86,0.92,1,1
2366,2025-05-21 07:24:53.842822,74.5,283.05,0.58,0,0
5465,2025-05-21 07:24:58.842822,46.62,124.22,0.47,0,0
5410,2025-05-21 07:25:03.842822,71.16,93.13,0.83,0,1
8541,2025-05-21 07:25:08.842822,66.84,177.13,0.49,0,0
6855,2025-05-21 07:25:13.842822,68.95,86.09,0.35,0,0
6364,2025-05-21 07:25:18.842822,48.86,340.88,0.54,0,0
9997,2025-05-21 07:25:23.842822,89.84,258.18,0.39,1,0
9895,2025-05-21 07:25:28.842822,75.28,170.16,0.46,0,0
4982,2025-05-21 07:25:33.842822,53.11,70.85,0.93,0,1
1457,2025-05-21 07:25:38.842822,74.4,67.79,0.43,0,0
6695,2025-05-21 07:25:43.842822,79.83,109.34,0.17,0,0
2762,2025-05-21 07:25:48.842822,106.6,177.3,0.38,1,0
9362,2025-05-21 07:25:53.842822,80.14,189.46,0.37,1,0
9116,2025-05-21 07:25:58.842822,79.33,225.34,0.66,0,0
4298,2025-05-21 07:26:03.842822,49.52,313.37,0.5,0,0
7054,2025-05-21 07:26:08.842822,66.13,80.34,0.66,0,0
1732,2025-05-21 07:26:13.842822,45.09,239.67,0.39,0,0
4452,2025-05-21 07:26:18.842822,57.2,211.19,0.47,0,0
9137,2025-05-21 07:26:23.842822,59.77,351.7,0.64,0,0
6741,2025-05-21 07:26:28.842822,79.24,191.55,1.24,0,1
1809,2025-05-21 07:26:33.842822,51.52,314.8,0.51,0,0
3820,2025-05-21 07:26:38.842822,78.11,275.85,0.39,0,0
4186,2025-05-21 07:26:43.842822,72.17,271.73,0.99,0,1
6535,2025-05-21 07:26:48.842822,66.71,348.93,0.89,0,1
7709,2025-05-21 07:26:53.842822,46.89,357.8,0.35,0,0
4205,2025-05-21 07:26:58.842822,65.64,104.1,0.71,0,0
2710,2025-05-21 07:27:03.842822,82.53,64.08,0.53,1,0
2153,2025-05-21 07:27:08.842822,73.33,276.95,0.46,0,0
2249,2025-05-21 07:27:13.842822,70.5,182.14,0.84,0,1
1172,2025-05-21 07:27:18.842822,68.89,222.68,0.43,0,0
8332,2025-05-21 07:27:23.842822,35.94,198.98,0.86,0,1
6449,2025-05-21 07:27:28.842822,63.1,251.09,0.56,0,0
9377,2025-05-21 07:27:33.842822,64.6,166.78,0.52,0,0
5310,2025-05-21 07:27:38.842822,61.38,299.13,0.46,0,0
2739,2025-05-21 07:27:43.842822,50.86,341.08,0.68,0,0
6269,2025-05-21 07:27:48.842822,70.49,22.52,0.34,0,0
1669,2025-05-21 07:27:53.842822,75.06,20.07,0.24,0,0
7992,2025-05-21 07:27:58.842822,50.28,117.69,0.6,0,0
5753,2025-05-21 07:28:03.842822,69.73,98.09,0.38,0,0
3023,2025-05-21 07:28:08.842822,82.75,119.98,0.53,1,0
9451,2025-05-21 07:28:13.842822,74.39,351.73,0.71,0,0
5982,2025-05-21 07:28:18.842822,46.61,304.68,0.66,0,0
9339,2025-05-21 07:28:23.842822,111.94,36.1,0.64,1,0
2346,2025-05-21 07:28:28.842822,48.47,118.2,0.38,0,0
3883,2025-05-21 07:28:33.842822,59.29,205.53,0.53,0,0
8509,2025-05-21 07:28:38.842822,35.38,213.92,0.5,0,0
3234,2025-05-21 07:28:43.842822,36.57,156.89,0.39,0,0
8898,2025-05-21 07:28:48.842822,79.08,22.66,0.52,0,0
6605,2025-05-21 07:28:53.842822,76.35,174.39,0.7,0,0
2013,2025-05-21 07:28:58.842822,70.55,246.18,0.46,0,0
3952,2025-05-21 07:29:03.842822,77.9,77.18,0.53,0,0
9576,2025-05-21 07:29:08.842822,92.98,216.59,0.73,1,0
1063,2025-05-21 07:29:13.842822,78.19,82.85,0.88,0,1
2729,2025-05-21 07:29:18.842822,47.22,174.08,0.48,0,0
4633,2025-05-21 07:29:23.842822,63.72,240.42,0.59,0,0
3501,2025-05-21 07:29:28.842822,74.95,192.59,0.33,0,0
4151,2025-05-21 07:29:33.842822,54.08,337.2,0.32,0,0
6114,2025-05-21 07:29:38.842822,71.99,191.84,0.54,0,0
5538,2025-05-21 07:29:43.842822,45.59,71.85,0.64,0,0
7550,2025-05-21 07:29:48.842822,75.96,320.34,0.57,0,0
8481,2025-05-21 07:29:53.842822,77.85,42.48,0.68,0,0
8649,2025-05-21 07:29:58.842822,72.63,354.46,0.4,0,0
7814,2025-05-21 07:30:03.842822,86.8,247.38,0.39,1,0
2560,2025-05-21 07:30:08.842822,78.95,71.94,0.66,0,0
3132,2025-05-21 07:30:13.842822,53.04,137.89,0.77,0,0
6274,2025-05-21 07:30:18.842822,36.59,173.11,0.35,0,0
9692,2025-05-21 07:30:23.842822,57.13,265.96,0.43,0,0
4357,2025-05-21 07:30:28.842822,53.59,244.02,0.87,0,1
2946,2025-05-21 07:30:33.842822,98.93,15.99,0.66,1,0
9252,2025-05-21 07:30:38.842822,57.36,116.72,0.62,0,0
6380,2025-05-21 07:30:43.842822,44.89,214.71,0.47,0,0
3755,2025-05-21 07:30:48.842822,65.54,119.67,0.73,0,0
3980,2025-05-21 07:30:53.842822,70.07,309.65,0.57,0,0
1306,2025-05-21 07:30:58.842822,84.93,86.84,0.44,1,0
1046,2025-05-21 07:31:03.842822,55.41,357.3,0.18,0,0
7553,2025-05-21 07:31:08.842822,49.87,101.0,0.17,0,0
4601,2025-05-21 07:31:13.842822,64.01,216.51,0.48,0,0
8345,2025-05-21 07:31:18.842822,74.86,224.12,0.24,0,0
9014,2025-05-21 07:31:23.842822,80.87,58.65,0.66,1,0
4920,2025-05-21 07:31:28.842822,64.2,111.51,0.31,0,0
1929,2025-05-21 07:31:33.842822,93.65,268.66,0.36,1,0
7362,2025-05-21 07:31:38.842822,76.23,285.01,0.9,0,1
9164,2025-05-21 07:31:43.842822,108.11,242.02,0.77,1,0
3850,2025-05-21 07:31:48.842822,64.98,186.17,0.99,0,1
4036,2025-05-21 07:31:53.842822,46.3,353.34,0.56,0,0
6496,2025-05-21 07:31:58.842822,56.98,264.19,0.79,0,0
1365,2025-05-21 07:32:03.842822,69.22,160.92,0.54,0,0
3334,2025-05-21 07:32:08.842822,56.22,33.56,0.45,0,0
5144,2025-05-21 07:32:13.842822,55.72,328.17,0.76,0,0
6993,2025-05-21 07:32:18.842822,55.0,29.55,0.51,0,0
2460,2025-05-21 07:32:23.842822,60.88,280.74,0.75,0,0
2070,2025-05-21 07:32:28.842822,71.95,63.72,0.74,0,0
7263,2025-05-21 07:32:33.842822,63.12,207.36,0.39,0,0
6864,2025-05-21 07:32:38.842822,72.64,7.54,0.82,0,1
9954,2025-05-21 07:32:43.842822,67.53,260.11,0.46,0,0
4375,2025-05-21 07:32:48.842822,27.83,64.08,0.62,0,0
3662,2025-05-21 07:32:53.842822,58.38,232.51,0.98,0,1
1895,2025-05-21 07:32:58.842822,73.76,283.61,0.45,0,0
1316,2025-05-21 07:33:03.842822,66.24,275.28,0.42,0,0
9098,2025-05-21 07:33:08.842822,76.39,38.84,0.29,0,0
7156,2025-05-21 07:33:13.842822,64.56,15.68,0.26,0,0
7707,2025-05-21 07:33:18.842822,50.04,285.53,0.6,0,0
7268,2025-05-21 07:33:23.842822,69.89,54.56,0.61,0,0
9210,2025-05-21 07:33:28.842822,59.13,170.64,0.34,0,0
5473,2025-05-21 07:33:33.842822,75.03,344.86,0.67,0,0
3858,2025-05-21 07:33:38.842822,46.14,307.36,0.57,0,0
3324,2025-05-21 07:33:43.842822,82.68,68.38,0.68,1,0
7704,2025-05-21 07:33:48.842822,46.53,200.74,0.33,0,0
4220,2025-05-21 07:33:53.842822,58.03,38.81,0.54,0,0
3986,2025-05-21 07:33:58.842822,47.6,84.67,0.38,0,0
9314,2025-05-21 07:34:03.842822,74.41,60.55,0.58,0,0
3563,2025-05-21 07:34:08.842822,62.47,224.18,0.51,0,0
2776,2025-05-21 07:34:13.842822,88.2,83.18,0.97,1,1
7815,2025-05-21 07:34:18.842822,61.65,286.25,0.57,0,0
8918,2025-05-21 07:34:23.842822,46.97,115.4,0.48,0,0
1010,2025-05-21 07:34:28.842822,66.44,297.66,0.67,0,0
8362,2025-05-21 07:34:33.842822,44.35,115.85,0.5,0,0
7295,2025-05-21 07:34:38.842822,89.45,331.22,0.54,1,0
4157,2025-05-21 07:34:43.842822,80.7,273.49,0.58,1,0
7978,2025-05-21 07:34:48.842822,50.45,328.3,0.63,0,0
9485,2025-05-21 07:34:53.842822,61.84,209.56,0.26,0,0
8015,2025-05-21 07:34:58.842822,54.21,122.92,0.38,0,0
4827,2025-05-21 07:35:03.842822,69.83,28.33,0.71,0,0
1410,2025-05-21 07:35:08.842822,81.21,58.54,0.18,1,0
5555,2025-05-21 07:35:13.842822,68.5,158.82,0.68,0,0
4496,2025-05-21 07:35:18.842822,81.75,111.17,0.67,1,0
4563,2025-05-21 07:35:23.842822,83.45,151.5,0.42,1,0
5568,2025-05-21 07:35:28.842822,73.99,8.96,0.54,0,0
1149,2025-05-21 07:35:33.842822,65.86,89.18,0.25,0,0
5435,2025-05-21 07:35:38.842822,67.91,263.64,0.28,0,0
1892,2025-05-21 07:35:43.842822,71.89,166.08,0.71,0,0
2569,2025-05-21 07:35:48.842822,78.78,349.91,0.76,0,0
3998,2025-05-21 07:35:53.842822,95.96,273.95,0.63,1,0
2590,2025-05-21 07:35:58.842822,85.94,61.63,0.63,1,0
4958,2025-05-21 07:36:03.842822,62.33,87.1,0.19,0,0
8278,2025-05-21 07:36:08.842822,55.97,163.23,0.43,0,0
7893,2025-05-21 07:36:13.842822,71.88,54.49,0.58,0,0
1430,2025-05-21 07:36:18.842822,91.33,97.36,0.66,1,0
9334,2025-05-21 07:36:23.842822,88.32,96.96,0.37,1,0
2611,2025-05-21 07:36:28.842822,89.92,260.43,0.59,1,0
9395,2025-05-21 07:36:33.842822,62.84,137.57,0.71,0,0
7959,2025-05-21 07:36:38.842822,78.99,337.7,0.48,0,0
8765,2025-05-21 07:36:43.842822,78.74,355.06,0.85,0,1
8770,2025-05-21 07:36:48.842822,58.89,132.83,0.54,0,0
5299,2025-05-21 07:36:53.842822,68.78,74.43,0.56,0,0
5217,2025-05-21 07:36:58.842822,61.68,257.06,0.43,0,0
1862,2025-05-21 07:37:03.842822,65.35,36.71,0.74,0,0
8146,2025-05-21 07:37:08.842822,76.27,179.27,0.32,0,0
1227,2025-05-21 07:37:13.842822,49.07,214.23,0.39,0,0
7218,2025-05-21 07:37:18.842822,44.48,68.57,0.7,0,0
3365,2025-05-21 07:37:23.842822,66.08,261.36,0.86,0,1
4558,2025-05-21 07:37:28.842822,61.04,297.13,0.56,0,0
2044,2025-05-21 07:37:33.842822,70.48,169.01,0.85,0,1
7188,2025-05-21 07:37:38.842822,67.42,235.28,0.71,0,0
7726,2025-05-21 07:37:43.842822,82.78,277.24,0.46,1,0
5946,2025-05-21 07:37:48.842822,47.87,159.43,0.75,0,0
6175,2025-05-21 07:37:53.842822,62.3,277.81,0.63,0,0
2235,2025-05-21 07:37:58.842822,50.03,127.51,0.38,0,0
1071,2025-05-21 07:38:03.842822,75.58,209.78,0.85,0,1
2905,2025-05-21 07:38:08.842822,78.66,335.24,0.52,0,0
1275,2025-05-21 07:38:13.842822,75.03,103.82,0.65,0,0
5280,2025-05-21 07:38:18.842822,83.36,225.16,0.35,1,0
5668,2025-05-21 07:38:23.842822,47.26,208.72,0.36,0,0
6349,2025-05-21 07:38:28.842822,80.06,160.49,0.66,1,0
1244,2025-05-21 07:38:33.842822,81.52,167.09,0.41,1,0
9987,2025-05-21 07:38:38.842822,46.55,354.79,0.11,0,0
6798,2025-05-21 07:38:43.842822,58.51,136.53,0.65,0,0
9471,2025-05-21 07:38:48.842822,99.94,303.73,0.93,1,1
3915,2025-05-21 07:38:53.842822,62.26,148.77,0.61,0,0
3406,2025-05-21 07:38:58.842822,78.38,60.5,0.54,0,0
8116,2025-05-21 07:39:03.842822,102.62,263.71,0.69,1,0
4344,2025-05-21 07:39:08.842822,61.79,210.36,0.52,0,0
3378,2025-05-21 07:39:13.842822,94.16,234.4,0.84,1,1
3824,2025-05-21 07:39:18.842822,46.38,62.54,0.43,0,0
8621,2025-05-21 07:39:23.842822,84.73,29.77,0.32,1,0
1105,2025-05-21 07:39:28.842822,61.26,318.99,0.37,0,0
3165,2025-05-21 07:39:33.842822,68.05,22.41,0.27,0,0
1669,2025-05-21 07:39:38.842822,86.66,271.64,0.19,1,0
9089,2025-05-21 07:39:43.842822,67.6,77.56,0.33,0,0
1689,2025-05-21 07:39:48.842822,81.86,11.96,0.69,1,0
2801,2025-05-21 07:39:53.842822,88.34,129.46,0.55,1,0
7432,2025-05-21 07:39:58.842822,61.11,66.33,0.17,0,0
4934,2025-05-21 07:40:03.842822,56.77,34.4,0.52,0,0
7717,2025-05-21 07:40:08.842822,89.84,206.13,0.37,1,0
4809,2025-05-21 07:40:13.842822,39.36,161.62,0.35,0,0
3874,2025-05-21 07:40:18.842822,31.22,144.34,0.18,0,0
7560,2025-05-21 07:40:23.842822,57.81,262.75,0.15,0,0
9394,2025-05-21 07:40:28.842822,59.48,78.11,-0.04,0,0
8961,2025-05-21 07:40:33.842822,58.23,82.04,0.62,0,0
7141,2025-05-21 07:40:38.842822,70.68,342.98,0.36,0,0
1016,2025-05-21 07:40:43.842822,103.6,356.7,0.31,1,0
1789,2025-05-21 07:40:48.842822,56.55,5.0,0.64,0,0
4285,2025-05-21 07:40:53.842822,76.38,130.06,0.45,0,0
9579,2025-05-21 07:40:58.842822,44.43,278.95,0.65,0,0
3988,2025-05-21 07:41:03.842822,59.16,332.29,0.79,0,0
7407,2025-05-21 07:41:08.842822,83.61,64.9,0.68,1,0
1592,2025-05-21 07:41:13.842822,53.31,323.59,0.49,0,0
4948,2025-05-21 07:41:18.842822,77.93,227.31,0.49,0,0
4501,2025-05-21 07:41:23.842822,62.21,61.25,0.38,0,0
